Timestamp,ACK Flag Count,SYN Flag Count,FIN Flag Count,PSH Flag Count,RST Flag Count,URG Flag Count,Fwd Header Length.1,Avg Fwd Segment Size,Avg Bwd Segment Size,Average Packet Size,Min Packet Length,Max Packet Length,Down/Up Ratio,ECE Flag Count,CWE Flag Count,Fwd Packets/s
2024-12-16 15:42:48.623386,0,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:42:48.623386,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:42:48.624398,0,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:42:48.624398,1,0,0,0,0,0,,,,74,74,1500,,0,0,0
2024-12-16 15:42:48.624398,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:42:48.624398,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:42:48.624398,0,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:42:48.624398,0,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:42:48.624398,1,0,0,0,0,0,41,20.5,20.5,55,55,1500,0.027333333333333334,0,0,1
2024-12-16 15:42:48.624398,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:42:48.624398,0,0,0,0,0,0,82,41.0,41.0,96,96,1500,0.05466666666666667,0,0,1
2024-12-16 15:42:48.625398,0,0,0,0,0,0,,,,116,116,1500,,0,0,0
2024-12-16 15:42:48.625398,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:42:48.625398,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:42:48.625398,0,0,0,0,0,0,56,28.0,28.0,70,70,1500,0.037333333333333336,0,0,1
2024-12-16 15:42:48.625398,0,0,0,0,0,0,72,36.0,36.0,86,86,1500,0.048,0,0,1
2024-12-16 15:42:48.625398,0,1,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:42:48.625398,0,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:42:48.626398,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.626398,0,0,0,0,0,0,557,278.5,278.5,571,571,1500,0.37133333333333335,0,0,1
2024-12-16 15:42:48.626398,1,0,0,0,0,0,1320,660.0,660.0,1334,1334,1500,0.88,0,0,1
2024-12-16 15:42:48.626398,0,0,0,0,0,0,1320,660.0,660.0,1334,1334,1500,0.88,0,0,1
2024-12-16 15:42:48.626398,0,0,0,0,0,0,972,486.0,486.0,986,986,1500,0.648,0,0,1
2024-12-16 15:42:48.626398,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.626398,0,0,0,0,0,0,104,52.0,52.0,118,118,1500,0.06933333333333333,0,0,1
2024-12-16 15:42:48.627378,0,0,0,0,0,0,126,63.0,63.0,140,140,1500,0.084,0,0,1
2024-12-16 15:42:48.627378,0,0,0,0,0,0,286,143.0,143.0,300,300,1500,0.19066666666666668,0,0,1
2024-12-16 15:42:48.627378,0,0,0,0,0,0,198,99.0,99.0,212,212,1500,0.132,0,0,1
2024-12-16 15:42:48.627378,0,0,0,0,0,0,104,52.0,52.0,118,118,1500,0.06933333333333333,0,0,1
2024-12-16 15:42:48.627378,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.627378,0,0,0,0,0,0,71,35.5,35.5,85,85,1500,0.04733333333333333,0,0,1
2024-12-16 15:42:48.627378,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.627378,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.628389,0,0,0,0,0,0,604,302.0,302.0,618,618,1500,0.4026666666666667,0,0,1
2024-12-16 15:42:48.628389,0,0,0,0,0,0,393,196.5,196.5,407,407,1500,0.262,0,0,1
2024-12-16 15:42:48.628389,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.628389,0,0,0,0,0,0,88,44.0,44.0,102,102,1500,0.058666666666666666,0,0,1
2024-12-16 15:42:48.628389,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.628389,0,0,0,0,0,0,539,269.5,269.5,553,553,1500,0.35933333333333334,0,0,1
2024-12-16 15:42:48.628389,0,0,0,0,0,0,88,44.0,44.0,102,102,1500,0.058666666666666666,0,0,1
2024-12-16 15:42:48.629398,0,0,0,0,0,0,64,32.0,32.0,78,78,1500,0.042666666666666665,0,0,1
2024-12-16 15:42:48.629398,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.629398,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:42:48.629398,0,0,0,0,0,0,64,32.0,32.0,78,78,1500,0.042666666666666665,0,0,1
2024-12-16 15:42:48.629398,1,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:42:48.629398,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.629398,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.629398,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.630396,0,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:42:48.630396,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:42:48.630396,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:42:48.630396,0,0,0,0,0,0,198,99.0,99.0,212,212,1500,0.132,0,0,1
2024-12-16 15:42:48.630396,0,0,0,0,0,0,243,121.5,121.5,257,257,1500,0.162,0,0,1
2024-12-16 15:43:57.809189,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:43:57.809189,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:43:57.810193,1,0,0,0,0,0,,,,75,75,1500,,0,0,0
2024-12-16 15:43:57.810193,1,0,0,0,0,0,,,,86,86,1500,,0,0,0
2024-12-16 15:43:57.810193,0,0,0,0,0,0,82,41.0,41.0,96,96,1500,0.05466666666666667,0,0,1
2024-12-16 15:43:57.810193,0,0,0,0,0,0,,,,116,116,1500,,0,0,0
2024-12-16 15:43:57.810193,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:43:57.810193,0,0,0,0,0,0,78,39.0,39.0,92,92,1500,0.052,0,0,1
2024-12-16 15:43:57.810193,0,0,0,0,0,0,185,92.5,92.5,199,199,1500,0.12333333333333334,0,0,1
2024-12-16 15:43:57.810193,0,0,0,0,0,0,198,99.0,99.0,212,212,1500,0.132,0,0,1
2024-12-16 15:43:57.810193,0,1,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.811189,0,0,0,0,0,0,153,76.5,76.5,167,167,1500,0.102,0,0,1
2024-12-16 15:43:57.811189,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:43:57.811189,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.811189,0,0,0,0,0,0,855,427.5,427.5,869,869,1500,0.57,0,0,1
2024-12-16 15:43:57.811189,0,0,0,0,0,0,52,26.0,26.0,66,66,1500,0.034666666666666665,0,0,1
2024-12-16 15:43:57.811189,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.811189,0,0,0,0,0,0,557,278.5,278.5,571,571,1500,0.37133333333333335,0,0,1
2024-12-16 15:43:57.811189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.812199,0,0,0,0,0,0,79,39.5,39.5,93,93,1500,0.05266666666666667,0,0,1
2024-12-16 15:43:57.812199,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.812199,0,0,0,0,0,0,139,69.5,69.5,153,153,1500,0.09266666666666666,0,0,1
2024-12-16 15:43:57.812199,0,0,0,0,0,0,477,238.5,238.5,491,491,1500,0.318,0,0,1
2024-12-16 15:43:57.812199,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.812199,1,0,0,0,0,0,3880,1940.0,1940.0,3894,1500,3894,2.5866666666666664,0,0,1
2024-12-16 15:43:57.812199,0,0,0,0,0,0,732,366.0,366.0,746,746,1500,0.488,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.813184,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.814183,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.814183,1,0,0,0,0,0,1340,670.0,670.0,1354,1354,1500,0.8933333333333333,0,0,1
2024-12-16 15:43:57.814183,0,0,0,0,0,0,190,95.0,95.0,204,204,1500,0.12666666666666668,0,0,1
2024-12-16 15:43:57.814183,0,0,0,0,0,0,139,69.5,69.5,153,153,1500,0.09266666666666666,0,0,1
2024-12-16 15:43:57.814183,0,0,0,0,0,0,75,37.5,37.5,89,89,1500,0.05,0,0,1
2024-12-16 15:43:57.814183,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.814183,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,0,0,0,0,0,0,143,71.5,71.5,157,157,1500,0.09533333333333334,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,42,20.0,20.0,56,56,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
2024-12-16 15:43:57.815189,0,0,0,0,0,0,505,252.5,252.5,519,519,1500,0.33666666666666667,0,0,1
2024-12-16 15:43:57.815189,1,0,0,0,0,0,40,20.0,20.0,54,54,1500,0.02666666666666667,0,0,1
